Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,TSLA,TSLA,TSLA,TSLA,TSLA,,,
2021-03-09,2021,3,9,Tuesday,10,2021-10,202.73,226.03,198.4,224.53,202569900,0.1964120760817838,228.47285714285712,261.8666666666667
2021-03-10,2021,3,10,Wednesday,10,2021-10,233.43,239.28,218.35,222.69,181817100,-0.00819506910832657,225.63214285714284,261.015
2021-03-11,2021,3,11,Thursday,10,2021-10,233.13,234.17,225.73,233.2,108761700,0.04721134236531421,223.68714285714285,260.42319148936167
2021-03-12,2021,3,12,Friday,10,2021-10,223.33,231.63,222.05,231.24,100751400,-0.008390501992574073,223.19214285714284,259.8152083333333
2021-03-15,2021,3,15,Monday,11,2021-11,231.36,237.73,228.01,235.98,88006800,0.020483461206222797,223.4085714285714,259.3287755102041
2021-03-16,2021,3,16,Tuesday,11,2021-11,234.45,235.97,223.67,225.63,96587100,-0.04387377195940434,221.8578571428571,258.6548
2021-03-17,2021,3,17,Wednesday,11,2021-11,218.96,234.58,217.0,233.94,121117500,0.03683074261011732,222.3242857142857,258.4684
2021-03-18,2021,3,18,Thursday,11,2021-11,228.1,229.74,217.33,217.72,99674400,-0.06932072763951169,221.79214285714284,257.922
2021-03-19,2021,3,19,Friday,11,2021-11,215.53,219.08,208.21,218.29,128682000,0.0026180050626212203,220.2785714285714,257.248
2021-03-22,2021,3,22,Monday,12,2021-12,228.2,233.21,222.92,223.33,118536600,0.023103830299388672,219.88714285714286,256.2744
2021-03-23,2021,3,23,Tuesday,12,2021-12,225.26,225.93,219.17,220.72,91475700,-0.01170146456365928,220.10071428571428,254.822
2021-03-24,2021,3,24,Wednesday,12,2021-12,222.64,222.67,210.04,210.09,101385600,-0.04816058727810224,220.31071428571428,253.6158
2021-03-25,2021,3,25,Thursday,12,2021-12,204.33,215.17,203.17,213.46,117674700,0.016056627401557888,221.3207142857143,252.22199999999998
2021-03-26,2021,3,26,Friday,12,2021-12,213.96,214.61,199.96,206.24,101558400,-0.03385438241576755,222.64714285714285,250.6508
2021-03-29,2021,3,29,Monday,13,2021-13,205.21,205.49,198.67,203.76,85911000,-0.01199266702111268,221.16357142857143,249.09259999999998
2021-03-30,2021,3,30,Tuesday,13,2021-13,200.58,212.55,197.0,211.87,118297200,0.039801078851212424,220.39071428571427,247.8222
2021-03-31,2021,3,31,Wednesday,13,2021-13,215.54,224.0,213.7,222.64,100011900,0.05083220558444013,219.63642857142855,246.6446
2021-04-01,2021,4,1,Thursday,13,2021-13,229.46,230.81,219.81,220.58,105895200,-0.009252455923119962,218.875,245.3866
2021-04-05,2021,4,5,Monday,14,2021-14,235.9,236.05,228.23,230.35,125528400,0.04427659122771899,218.47285714285718,244.3604
2021-04-06,2021,4,6,Tuesday,14,2021-14,230.1,232.18,227.12,230.54,84815400,0.0008247761127986308,218.82357142857146,243.327
2021-04-07,2021,4,7,Wednesday,14,2021-14,229.0,230.46,222.61,223.66,78928200,-0.029857428208930892,218.08928571428572,241.9282
2021-04-08,2021,4,8,Thursday,14,2021-14,225.79,229.85,223.88,227.93,71772900,0.01912159613436426,218.81857142857143,240.59960000000004
2021-04-09,2021,4,9,Friday,14,2021-14,225.92,226.99,223.14,225.67,64311300,-0.009915155733034697,219.3457142857143,239.352
