Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,AAPL,AAPL,AAPL,AAPL,AAPL,,,
2026-01-02,2026,1,2,Friday,00,2026-00,271.76,277.32,268.5,270.51,37838100,0.0,270.51,270.51
2026-01-05,2026,1,5,Monday,01,2026-01,270.14,271.01,265.65,266.76,45647200,-0.013837114156417418,268.635,268.635
2026-01-06,2026,1,6,Tuesday,01,2026-01,266.5,267.05,261.63,261.87,52352100,-0.018334270451824564,266.38,266.38
2026-01-07,2026,1,7,Wednesday,01,2026-01,262.71,263.19,259.33,259.85,48309800,-0.007737497507594893,264.7475,264.7475
2026-01-08,2026,1,8,Thursday,01,2026-01,256.54,258.81,255.23,258.56,50419300,-0.004955093401707855,263.51,263.51
2026-01-09,2026,1,9,Friday,01,2026-01,258.6,259.73,255.74,258.89,39997000,0.0012738888084979916,262.74,262.74
2026-01-12,2026,1,12,Monday,02,2026-02,258.68,260.82,256.32,259.77,45263800,0.0033929113461488303,262.3157142857143,262.3157142857143
2026-01-13,2026,1,13,Tuesday,02,2026-02,258.24,261.32,257.91,260.57,45730800,0.003073874731586601,262.09749999999997,262.09749999999997
2026-01-14,2026,1,14,Wednesday,02,2026-02,259.01,261.33,256.23,259.48,40019400,-0.004175458991876879,261.8066666666667,261.8066666666667
2026-01-15,2026,1,15,Thursday,02,2026-02,260.17,260.56,256.57,257.73,39388600,-0.0067318453757286845,261.399,261.399
2026-01-16,2026,1,16,Friday,02,2026-02,257.42,258.42,254.46,255.06,72142800,-0.0103790448074641,260.82272727272726,260.82272727272726
2026-01-20,2026,1,20,Tuesday,03,2026-03,252.26,254.32,242.97,246.24,80267500,-0.03455564430294322,259.6075,259.6075
2026-01-21,2026,1,21,Wednesday,03,2026-03,248.24,251.09,244.73,247.19,54641700,0.0038508468560267684,258.6523076923077,258.6523076923077
2026-01-22,2026,1,22,Thursday,03,2026-03,248.74,250.53,247.69,247.89,39708300,0.002826561879143208,257.88357142857143,257.88357142857143
2026-01-23,2026,1,23,Friday,03,2026-03,246.86,248.95,244.23,247.58,41689000,-0.0012482700788880585,256.24571428571426,257.19666666666666
2026-01-26,2026,1,26,Monday,04,2026-04,251.01,256.08,249.34,254.94,55969200,0.0297129735567756,255.40142857142857,257.055625
2026-01-27,2026,1,27,Tuesday,04,2026-04,258.69,261.46,257.73,257.79,49648300,0.011197539980376536,255.10999999999999,257.0988235294118
2026-01-28,2026,1,28,Wednesday,04,2026-04,257.17,258.38,254.04,255.96,41288000,-0.007085403423770176,254.83214285714283,257.03555555555556
2026-01-29,2026,1,29,Thursday,04,2026-04,257.52,259.17,253.94,257.8,67253000,0.007175070687510443,254.77785714285713,257.0757894736842
2026-01-30,2026,1,30,Friday,04,2026-04,254.7,261.41,251.71,259.0,92443400,0.0046461584937966816,254.78571428571428,257.172
2026-02-02,2026,2,2,Monday,05,2026-05,259.55,269.99,258.73,269.51,73913400,0.04058126002356821,255.48142857142855,257.7595238095238
2026-02-03,2026,2,3,Tuesday,05,2026-05,268.7,271.38,267.11,268.98,64394700,-0.0019629088916998105,256.0821428571429,258.2695454545455
2026-02-04,2026,2,4,Wednesday,05,2026-05,271.79,278.43,271.79,275.98,90545700,0.02601286642781786,257.26071428571424,259.03956521739127
2026-02-05,2026,2,5,Thursday,05,2026-05,277.61,278.98,272.72,275.4,52977400,-0.002097593092373451,258.52285714285716,259.72125
2026-02-06,2026,2,6,Friday,05,2026-05,276.61,280.39,276.42,277.6,50453400,0.008009748840153375,260.1328571428571,260.4364
2026-02-09,2026,2,9,Monday,06,2026-06,277.65,277.94,271.45,274.37,44623400,-0.01166048390953256,262.14214285714286,260.9723076923077
2026-02-10,2026,2,10,Tuesday,06,2026-06,274.64,275.12,272.69,273.43,34376900,-0.003422959769044165,264.01642857142855,261.4337037037037
2026-02-11,2026,2,11,Wednesday,06,2026-06,274.45,279.92,274.2,275.25,51931300,0.006650117732854843,265.9707142857143,261.9271428571429
2026-02-12,2026,2,12,Thursday,06,2026-06,275.34,275.47,259.94,261.49,81077200,-0.04998173910671744,266.9642857142857,261.9120689655172
2026-02-13,2026,2,13,Friday,06,2026-06,261.77,261.99,255.21,255.54,56290700,-0.022733450234726726,267.00714285714287,261.69966666666664
2026-02-17,2026,2,17,Tuesday,07,2026-07,257.81,266.04,255.3,263.64,58469100,0.03166790148756515,267.425,261.7622580645161
2026-02-18,2026,2,18,Wednesday,07,2026-07,263.36,266.57,262.21,264.11,34203300,0.0017811375828364895,268.00714285714287,261.835625
2026-02-19,2026,2,19,Thursday,07,2026-07,262.36,264.24,259.81,260.34,30845300,-0.014261551090285374,268.18857142857144,261.79030303030305
2026-02-20,2026,2,20,Friday,07,2026-07,258.73,264.51,257.92,264.34,42070500,0.015350449692731916,268.57,261.86529411764707
2026-02-23,2026,2,23,Monday,08,2026-08,263.25,269.18,263.14,265.93,37308200,0.006047257970275721,268.31428571428575,261.9814285714286
2026-02-24,2026,2,24,Tuesday,08,2026-08,267.61,274.64,267.46,271.89,47014600,0.02239103564464129,268.5221428571429,262.25666666666666
2026-02-25,2026,2,25,Wednesday,08,2026-08,271.53,274.69,270.8,273.98,33714300,0.007679860855135612,268.3792857142857,262.5735135135135
2026-02-26,2026,2,26,Thursday,08,2026-08,274.7,275.86,270.55,272.7,32345100,-0.0046676776162442035,268.18642857142856,262.84
2026-02-27,2026,2,27,Friday,08,2026-08,272.56,272.56,262.65,263.94,72366500,-0.03213044438249635,267.2107142857143,262.86820512820515
2026-03-02,2026,3,2,Monday,09,2026-09,262.17,266.28,259.96,264.48,41827900,0.0020440108677830526,266.5042857142857,262.9085
2026-03-03,2026,3,3,Tuesday,09,2026-09,263.24,265.32,259.89,263.51,38568900,-0.003664168116717992,265.79571428571427,262.92317073170733
2026-03-04,2026,3,4,Wednesday,09,2026-09,264.41,265.91,261.18,262.28,39803100,-0.0046635601744375865,264.8692857142857,262.9078571428571
2026-03-05,2026,3,5,Thursday,09,2026-09,260.55,261.32,257.01,260.05,49658600,-0.008494547048829904,264.76642857142855,262.84139534883724
2026-03-06,2026,3,6,Friday,09,2026-09,258.39,258.53,254.14,257.22,41120000,-0.010872595974432131,264.88642857142855,262.71363636363634
2026-03-09,2026,3,9,Monday,10,2026-10,255.45,260.91,253.45,259.64,38218500,0.009399570490431275,264.6007142857143,262.6453333333333
2026-03-10,2026,3,10,Tuesday,10,2026-10,257.41,262.24,256.71,260.59,30590800,0.0036555398041986376,264.3492857142857,262.60065217391303
2026-03-11,2026,3,11,Wednesday,10,2026-10,260.85,261.89,259.31,260.57,26218900,-7.670678451010549e-05,264.36571428571426,262.55744680851063
2026-03-12,2026,3,12,Thursday,10,2026-10,258.42,258.71,253.95,255.52,40794000,-0.01936274610273292,263.7357142857143,262.4108333333333
2026-03-13,2026,3,13,Friday,10,2026-10,255.24,256.09,249.29,249.89,36930000,-0.022051876328148423,262.59000000000003,262.155306122449
2026-03-16,2026,3,16,Monday,11,2026-11,251.88,253.66,249.65,252.59,32074200,0.010794859745288043,261.2114285714286,261.964
2026-03-17,2026,3,17,Tuesday,11,2026-11,252.73,254.9,251.95,254.0,32361600,0.005577047742174601,259.78428571428566,261.6338
2026-03-18,2026,3,18,Wednesday,11,2026-11,252.4,254.71,248.77,249.71,35757900,-0.01687444479508171,258.14214285714286,261.2928
2026-03-19,2026,3,19,Thursday,11,2026-11,249.17,251.6,247.07,248.73,34864100,-0.003920930967820313,257.05571428571426,261.03
2026-03-20,2026,3,20,Friday,11,2026-11,247.75,248.97,245.77,247.76,88331100,-0.0038962445152316283,255.86142857142858,260.7882
2026-03-23,2026,3,23,Monday,12,2026-12,253.74,254.37,250.05,251.26,40546100,0.014113480475494988,254.98642857142858,260.6422
2026-03-24,2026,3,24,Tuesday,12,2026-12,250.12,254.6,249.32,251.41,45152300,0.0005964238375686381,254.21,260.4926
2026-03-25,2026,3,25,Wednesday,12,2026-12,253.87,254.77,251.37,252.39,28476700,0.0038944425565474727,253.66285714285715,260.345
2026-03-26,2026,3,26,Thursday,12,2026-12,251.89,256.76,250.54,252.66,41796700,0.0010688333127273353,253.33714285714285,260.1868
2026-03-27,2026,3,27,Friday,12,2026-12,253.67,255.25,247.84,248.57,47900000,-0.016173068672430957,252.54642857142858,259.9686
2026-03-30,2026,3,30,Monday,13,2026-13,249.84,250.64,245.28,246.4,39446200,-0.008721851736991693,251.53285714285715,259.742
2026-03-31,2026,3,31,Tuesday,13,2026-13,247.68,255.24,246.87,253.56,49598100,0.029031290418426448,251.03214285714287,259.712
2026-04-01,2026,4,1,Wednesday,13,2026-13,253.85,255.94,253.1,255.39,40059400,0.007250134515282447,251.02285714285713,259.895
2026-04-02,2026,4,2,Thursday,13,2026-13,253.97,255.89,250.42,255.68,31289400,0.0011344553655323608,251.43642857142854,260.0648
2026-04-06,2026,4,6,Monday,14,2026-14,256.27,261.92,256.22,258.62,29329900,0.011487876222620041,251.86714285714285,260.2794
2026-04-07,2026,4,7,Tuesday,14,2026-14,255.92,255.96,245.47,253.27,62148000,-0.0207060792616357,251.81500000000003,260.3932
2026-04-08,2026,4,8,Wednesday,14,2026-14,258.21,259.51,256.29,258.66,41032800,0.021301735790709264,252.45428571428573,260.4676
2026-04-09,2026,4,9,Thursday,14,2026-14,258.76,260.88,255.83,260.25,28121600,0.006141348347641795,253.27714285714288,260.5168
2026-04-10,2026,4,10,Friday,14,2026-14,259.74,261.95,258.78,260.24,31291500,-3.834482173115106e-05,254.16857142857143,260.6024
2026-04-13,2026,4,13,Monday,15,2026-15,259.49,259.94,256.42,258.96,36234700,-0.004913954203973225,254.71857142857147,260.62559999999996
2026-04-14,2026,4,14,Tuesday,15,2026-15,259.01,261.69,256.95,258.59,48370700,-0.00142758690909639,255.23142857142855,260.6174
2026-04-15,2026,4,15,Wednesday,15,2026-15,257.92,266.31,257.57,266.18,49913500,0.02936295529114541,256.2164285714286,260.5508
2026-04-16,2026,4,16,Thursday,15,2026-15,266.55,266.91,261.03,263.16,43323100,-0.011372633634406881,256.9664285714286,260.4344
2026-04-17,2026,4,17,Friday,15,2026-15,266.71,272.05,266.47,269.98,61436200,0.02593021154924191,258.4957142857143,260.31440000000003
2026-04-20,2026,4,20,Monday,16,2026-16,270.08,274.03,270.04,272.8,36590200,0.010435475371396441,260.38142857142856,260.2624
2026-04-21,2026,4,21,Tuesday,16,2026-16,271.25,272.55,265.16,265.93,50209800,-0.025196703995697067,261.265,260.029
2026-04-22,2026,4,22,Wednesday,16,2026-16,267.57,273.49,266.62,272.92,43249200,0.026298995241013978,262.51714285714286,260.0
2026-04-23,2026,4,23,Thursday,16,2026-16,274.8,275.52,271.4,273.18,33399600,0.0009516944880663125,263.76714285714286,259.995
2026-04-24,2026,4,24,Friday,16,2026-16,272.51,272.81,269.4,270.81,38157100,-0.008667702544387201,264.6378571428571,259.9062
2026-04-27,2026,4,27,Monday,17,2026-17,265.85,268.11,264.83,267.36,41466800,-0.012727861582674027,265.64428571428573,260.0236
2026-04-28,2026,4,28,Tuesday,17,2026-17,272.09,272.98,268.41,270.46,40018900,0.011584102768505522,266.4871428571429,260.322
2026-04-29,2026,4,29,Wednesday,17,2026-17,267.3,270.79,266.79,269.92,30047900,-0.001994705758897597,267.17785714285714,260.44759999999997
2026-04-30,2026,4,30,Thursday,17,2026-17,270.25,275.75,267.89,271.1,91848200,0.004367659937802859,267.9535714285714,260.5874
2026-05-01,2026,5,1,Friday,17,2026-17,278.6,286.96,278.11,279.88,79915400,0.03239351812191993,269.4478571428571,260.9782
2026-05-04,2026,5,4,Monday,18,2026-18,279.4,280.37,274.61,276.58,46668400,-0.011815603186417278,270.73285714285714,261.223
2026-05-05,2026,5,5,Tuesday,18,2026-18,276.68,284.31,276.25,283.92,49311700,0.026550690927708454,272.0,261.58279999999996
2026-05-06,2026,5,6,Wednesday,18,2026-18,281.66,287.76,280.81,287.25,58336100,0.011717924952267644,273.7207142857143,261.89
2026-05-07,2026,5,7,Thursday,18,2026-18,289.0,291.86,285.52,287.18,45224300,-0.00024350711440246364,274.94928571428574,262.154
2026-05-08,2026,5,8,Friday,18,2026-18,289.74,294.49,289.73,293.05,52692800,0.020456497888878378,276.3957142857143,262.561
2026-05-11,2026,5,11,Monday,19,2026-19,291.98,293.88,290.23,292.68,42247300,-0.0012626705737772692,278.30642857142857,263.13579999999996
2026-05-12,2026,5,12,Tuesday,19,2026-19,292.56,295.27,292.56,294.8,45748100,0.007243389265544797,279.8692857142857,263.7422
2026-05-13,2026,5,13,Wednesday,19,2026-19,293.5,300.92,293.5,298.87,52684300,0.013805995565634221,281.70428571428573,264.44939999999997
2026-05-14,2026,5,14,Thursday,19,2026-19,299.82,300.45,295.38,298.21,35324900,-0.00220833028705536,283.6614285714286,265.168
2026-05-15,2026,5,15,Friday,19,2026-19,297.9,303.2,296.52,300.23,54862800,0.0067738157309671365,286.00928571428574,265.9716
