Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,RBLX,RBLX,RBLX,RBLX,RBLX,,,
2021-07-13,2021,7,13,Tuesday,28,2021-28,86.34,86.45,83.15,84.02,9196200,-0.029119531382033825,87.42285714285715,84.1848
2021-07-14,2021,7,14,Wednesday,28,2021-28,84.04,84.24,79.07,79.17,10466700,-0.057724335490333956,87.01642857142858,84.3466
2021-07-15,2021,7,15,Thursday,28,2021-28,79.06,80.29,75.59,77.28,10502400,-0.02387267188784392,86.29785714285715,84.4998
2021-07-16,2021,7,16,Friday,28,2021-28,78.46,79.11,76.99,77.56,4641500,0.0036231726671802633,85.62357142857142,84.7192
2021-07-19,2021,7,19,Monday,29,2021-29,75.85,79.98,74.78,79.24,5407200,0.021660654436026716,84.63785714285714,85.00280000000001
2021-07-20,2021,7,20,Tuesday,29,2021-29,80.78,80.98,77.45,79.86,4816100,0.007824366018383211,83.72785714285715,85.24199999999999
2021-07-21,2021,7,21,Wednesday,29,2021-29,79.66,80.57,78.48,79.91,4077300,0.0006261338764794733,83.00857142857141,85.56020000000001
2021-07-22,2021,7,22,Thursday,29,2021-29,80.67,82.18,80.11,82.03,4362500,0.02652978375713344,82.73785714285714,85.6478
2021-07-23,2021,7,23,Friday,29,2021-29,82.32,83.25,80.35,81.83,3151300,-0.002438095223922687,82.42571428571429,85.77380000000001
2021-07-26,2021,7,26,Monday,30,2021-30,80.1,81.25,77.0,77.63,6524100,-0.05132597438171882,81.75785714285713,85.9328
2021-07-27,2021,7,27,Tuesday,30,2021-30,77.63,78.28,71.96,76.19,12323800,-0.0185494636475505,81.02857142857144,86.0376
2021-07-28,2021,7,28,Wednesday,30,2021-30,77.0,79.2,76.15,79.13,4977600,0.038587671844120486,80.475,86.0816
2021-07-29,2021,7,29,Thursday,30,2021-30,79.15,79.19,76.73,76.85,3941200,-0.02881333070182046,79.80285714285715,86.11880000000001
2021-07-30,2021,7,30,Friday,30,2021-30,76.32,77.55,75.83,76.98,3262400,0.0016916705971865564,79.12,86.154
2021-08-02,2021,8,2,Monday,31,2021-31,77.0,79.0,76.11,78.31,3971300,0.017277138784904444,78.71214285714287,86.1936
2021-08-03,2021,8,3,Tuesday,31,2021-31,77.11,77.5,73.46,77.49,9686300,-0.010471200617911847,78.59214285714286,86.0934
2021-08-04,2021,8,4,Wednesday,31,2021-31,77.04,81.93,76.55,81.65,9308900,0.05368439510635725,78.90428571428572,85.94179999999999
2021-08-05,2021,8,5,Thursday,31,2021-31,79.74,81.04,78.7,80.57,4354500,-0.013227211400754002,79.11928571428572,85.7668
2021-08-06,2021,8,6,Friday,31,2021-31,79.92,82.48,77.65,77.92,4681600,-0.03289067315274097,79.02499999999999,85.531
2021-08-09,2021,8,9,Monday,32,2021-32,79.09,86.74,78.47,85.51,16103400,0.09740765073978297,79.42857142857143,85.29179999999998
2021-08-10,2021,8,10,Tuesday,32,2021-32,85.44,85.67,83.1,85.08,8272900,-0.005028655062956577,79.79785714285715,85.118
2021-08-11,2021,8,11,Wednesday,32,2021-32,85.78,87.51,82.89,84.69,6531500,-0.00458391374300704,79.98785714285715,84.874
2021-08-12,2021,8,12,Thursday,32,2021-32,84.04,84.71,81.21,82.65,3992400,-0.024087859921113397,80.04642857142856,84.5298
2021-08-13,2021,8,13,Friday,32,2021-32,83.02,84.18,81.5,83.96,4218800,0.015849939920250078,80.49857142857142,84.279
2021-08-16,2021,8,16,Monday,33,2021-33,83.7,84.19,79.14,79.57,12998900,-0.0522867965402386,80.74,83.87900000000002
2021-08-17,2021,8,17,Tuesday,33,2021-33,74.89,81.3,73.9,78.68,21772300,-0.01118511239238229,80.70785714285715,83.5838
2021-08-18,2021,8,18,Wednesday,33,2021-33,79.22,84.4,79.0,83.46,13036300,0.06075239909451846,81.17999999999999,83.42479999999999
2021-08-19,2021,8,19,Thursday,33,2021-33,81.67,82.5,79.85,81.35,7561800,-0.02528157960097699,81.49214285714285,83.23100000000001
2021-08-20,2021,8,20,Friday,33,2021-33,81.13,84.56,81.13,82.77,5696800,0.017455417278182672,81.81071428571428,83.06639999999999
2021-08-23,2021,8,23,Monday,34,2021-34,83.05,85.17,80.85,85.06,9943800,0.0276670413000335,82.35142857142857,82.9112
2021-08-24,2021,8,24,Tuesday,34,2021-34,85.24,89.95,85.09,89.26,12816900,0.04937696564996408,82.895,82.94040000000001
2021-08-25,2021,8,25,Wednesday,34,2021-34,89.64,90.95,87.64,90.34,7444200,0.012099419401893519,83.59285714285714,82.95119999999999
2021-08-26,2021,8,26,Thursday,34,2021-34,88.65,90.38,85.75,85.81,5740900,-0.050143889339487324,84.15642857142858,83.01559999999999
2021-08-27,2021,8,27,Friday,34,2021-34,86.69,87.01,84.8,85.4,5235600,-0.004777951804915137,84.14857142857143,83.064
2021-08-30,2021,8,30,Monday,35,2021-35,84.6,84.8,80.0,81.87,9742800,-0.04133487958108728,83.9192857142857,83.07860000000001
2021-08-31,2021,8,31,Tuesday,35,2021-35,81.88,83.05,81.41,82.05,4759400,0.002198611202358869,83.73071428571428,83.0694
2021-09-01,2021,9,1,Wednesday,35,2021-35,81.05,85.33,80.91,84.45,4600500,0.029250381562696992,83.85928571428572,83.10960000000001
2021-09-02,2021,9,2,Thursday,35,2021-35,85.44,86.74,83.7,84.6,3728500,0.0017762170668975674,83.905,83.1044
2021-09-03,2021,9,3,Friday,35,2021-35,83.2,84.04,81.58,82.87,5449700,-0.020449122443758294,84.14071428571428,83.015
2021-09-07,2021,9,7,Tuesday,36,2021-36,83.82,85.29,82.45,84.97,5911600,0.0253408761255014,84.59,82.9744
2021-09-08,2021,9,8,Wednesday,36,2021-36,84.12,84.85,81.91,83.51,4387100,-0.017182523990795562,84.59357142857142,82.78379999999999
2021-09-09,2021,9,9,Thursday,36,2021-36,81.66,87.74,81.66,86.35,10906900,0.03400785852283561,84.9507142857143,82.65879999999999
2021-09-10,2021,9,10,Friday,36,2021-36,86.75,90.43,84.67,87.88,17466000,0.01771857332175175,85.3157142857143,82.6168
2021-09-13,2021,9,13,Monday,37,2021-37,87.47,88.88,84.25,84.65,7188100,-0.03675461798462265,85.28642857142857,82.5934
2021-09-14,2021,9,14,Tuesday,37,2021-37,83.16,85.13,81.69,82.33,7644000,-0.027406965776780923,84.79142857142857,82.516
2021-09-15,2021,9,15,Wednesday,37,2021-37,80.87,82.6,78.77,82.15,7501200,-0.0021863269910421534,84.20642857142857,82.41940000000001
2021-09-16,2021,9,16,Thursday,37,2021-37,82.13,83.35,81.04,81.42,5055000,-0.008886224508512397,83.89285714285714,82.3198
2021-09-17,2021,9,17,Friday,37,2021-37,81.19,81.43,79.05,80.81,5927400,-0.007492024368335404,83.56500000000001,82.1984
2021-09-20,2021,9,20,Monday,38,2021-38,78.15,79.94,76.77,77.77,5663100,-0.037619119012138325,83.27214285714287,82.02860000000001
2021-09-21,2021,9,21,Tuesday,38,2021-38,78.38,79.17,77.11,78.85,5328100,0.01388712713993634,83.04357142857143,81.8748
2021-09-22,2021,9,22,Wednesday,38,2021-38,79.29,81.5,78.91,81.18,7989000,0.02954980185344458,82.81000000000002,81.818
2021-09-23,2021,9,23,Thursday,38,2021-38,81.5,83.25,80.95,82.28,4262600,0.013550116654174937,82.64428571428572,81.8802
2021-09-24,2021,9,24,Friday,38,2021-38,82.1,84.5,82.0,83.22,4962200,0.011424434313953569,82.66928571428572,81.999
2021-09-27,2021,9,27,Monday,39,2021-39,83.18,83.3,78.66,79.99,8049800,-0.038812825156869235,82.31357142857144,82.0476
2021-09-28,2021,9,28,Tuesday,39,2021-39,79.05,79.58,77.0,77.05,6492600,-0.03675453044790433,81.85214285714287,82.0038
2021-09-29,2021,9,29,Wednesday,39,2021-39,77.32,79.07,76.26,76.31,5488500,-0.009604224060406175,81.13499999999999,81.9328
2021-09-30,2021,9,30,Thursday,39,2021-39,76.66,76.77,74.05,75.55,6928600,-0.009959304562320082,80.25428571428571,81.8456
2021-10-01,2021,10,1,Friday,39,2021-39,75.99,75.99,73.48,75.59,3896000,0.0005293618069799333,79.60714285714286,81.71679999999999
2021-10-04,2021,10,4,Monday,40,2021-40,75.38,78.21,74.5,77.8,7651500,0.029236761753345775,79.28357142857143,81.6362
2021-10-05,2021,10,5,Tuesday,40,2021-40,76.15,76.34,72.32,72.57,16184300,-0.0672236908969559,78.5992857142857,81.535
2021-10-06,2021,10,6,Wednesday,40,2021-40,72.06,74.4,71.1,73.7,6988900,0.01557113487901196,78.04785714285713,81.4852
2021-10-07,2021,10,7,Thursday,40,2021-40,74.1,76.4,73.02,74.8,6987200,0.014925456568039452,77.61857142857143,81.3986
2021-10-08,2021,10,8,Friday,40,2021-40,75.1,75.2,70.19,70.44,11768800,-0.05828877583513814,77.095,81.2704
