Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,MCD,MCD,MCD,MCD,MCD,,,
2021-06-15,2021,6,15,Tuesday,24,2021-24,213.19,213.44,211.51,212.13,1948300,-0.00265844628997991,209.76857142857142,208.23919999999998
2021-06-16,2021,6,16,Wednesday,24,2021-24,212.9,212.97,209.83,211.44,2951700,-0.0032578810049108675,210.05714285714285,208.328
2021-06-17,2021,6,17,Thursday,24,2021-24,210.99,212.06,209.38,209.92,1895600,-0.0072161383318577466,210.07714285714286,208.37380000000002
2021-06-18,2021,6,18,Friday,24,2021-24,207.75,209.03,205.37,206.09,4408200,-0.01821443363895714,209.80357142857142,208.3852
2021-06-21,2021,6,21,Monday,25,2021-25,207.0,209.33,205.96,209.04,2193000,0.014284385817536105,209.78214285714287,208.43359999999996
2021-06-22,2021,6,22,Tuesday,25,2021-25,209.57,210.79,208.61,209.92,1758300,0.004207861726648998,209.78857142857143,208.50879999999998
2021-06-23,2021,6,23,Wednesday,25,2021-25,209.39,210.43,208.86,209.34,1701500,-0.0027365700753696487,209.83928571428572,208.56599999999997
2021-06-24,2021,6,24,Thursday,25,2021-25,210.11,211.06,208.89,209.42,1839800,0.0003858781990844218,209.83571428571426,208.6428
2021-06-25,2021,6,25,Friday,25,2021-25,208.89,209.49,208.53,208.6,3000100,-0.0038999904478431713,209.88214285714284,208.68599999999998
2021-06-28,2021,6,28,Monday,26,2021-26,208.83,208.9,206.44,207.41,2901700,-0.005722426753091203,209.78285714285713,208.6732
2021-06-29,2021,6,29,Tuesday,26,2021-26,207.81,207.97,206.48,206.76,1932100,-0.0031156727439365373,209.71214285714285,208.6702
2021-06-30,2021,6,30,Wednesday,26,2021-26,207.26,208.45,206.97,207.32,2450700,0.0026911842627674876,209.48142857142858,208.6568
2021-07-01,2021,7,1,Thursday,26,2021-26,207.7,208.59,207.11,208.47,2210500,0.005541544212054994,209.18285714285713,208.67980000000003
2021-07-02,2021,7,2,Friday,26,2021-26,209.2,210.12,208.62,209.69,1851500,0.005855456255535296,208.96785714285716,208.7148
2021-07-06,2021,7,6,Tuesday,27,2021-27,209.72,209.93,207.33,208.9,1762700,-0.003766909743413427,208.73714285714286,208.705
2021-07-07,2021,7,7,Wednesday,27,2021-27,208.16,210.91,207.98,210.59,2069400,0.008077260395924712,208.67642857142854,208.7696
2021-07-08,2021,7,8,Thursday,27,2021-27,209.08,209.87,208.17,208.98,1932600,-0.007628948820439518,208.6092857142857,208.75440000000003
2021-07-09,2021,7,9,Friday,27,2021-27,210.09,212.02,209.18,211.53,2560500,0.012197218904707263,208.99785714285713,208.83599999999998
2021-07-12,2021,7,12,Monday,28,2021-28,210.55,212.03,210.47,211.47,2158600,-0.0002969080446354466,209.17142857142855,208.86640000000003
2021-07-13,2021,7,13,Tuesday,28,2021-28,211.51,213.14,211.1,211.97,1884600,0.002376619210287423,209.31785714285715,208.8912
2021-07-14,2021,7,14,Wednesday,28,2021-28,212.74,214.56,212.39,212.83,1993200,0.004065017533132487,209.56714285714287,208.94259999999997
2021-07-15,2021,7,15,Thursday,28,2021-28,212.35,213.07,210.85,212.61,2165800,-0.0010542602401791834,209.79500000000002,209.02
2021-07-16,2021,7,16,Friday,28,2021-28,213.42,213.51,210.36,210.7,1680900,-0.008992020936071654,209.945,209.03799999999998
2021-07-19,2021,7,19,Monday,29,2021-29,208.69,209.41,203.22,205.77,3774900,-0.023386510048323594,209.82785714285714,208.9606
2021-07-20,2021,7,20,Tuesday,29,2021-29,207.02,211.39,206.62,210.27,3275600,0.02185284083371397,210.07857142857142,208.9736
2021-07-21,2021,7,21,Wednesday,29,2021-29,211.8,213.71,211.12,211.76,2146600,0.007085879909491721,210.3957142857143,208.97580000000002
2021-07-22,2021,7,22,Thursday,29,2021-29,211.5,215.13,211.06,214.21,2538300,0.011613765884160188,210.8057142857143,209.08520000000001
2021-07-23,2021,7,23,Friday,29,2021-29,215.52,219.94,215.05,218.06,3996400,0.017974529648428827,211.40357142857144,209.3772
2021-07-26,2021,7,26,Monday,30,2021-30,217.2,219.51,216.84,218.98,2638400,0.0041979991174923015,212.12357142857144,209.655
2021-07-27,2021,7,27,Tuesday,30,2021-30,219.15,221.74,219.05,221.11,3135200,0.009714246055769538,212.875,209.9406
2021-07-28,2021,7,28,Wednesday,30,2021-30,217.65,218.82,214.82,217.01,4948500,-0.018551053248825555,213.44857142857146,210.1448
2021-07-29,2021,7,29,Thursday,30,2021-30,218.39,220.08,218.08,219.02,2572300,0.009264795927120817,213.98357142857142,210.38479999999998
2021-07-30,2021,7,30,Friday,30,2021-30,218.86,220.26,217.39,217.84,2336800,-0.005368745970044109,214.43857142857146,210.63299999999998
2021-08-02,2021,8,2,Monday,31,2021-31,219.21,219.61,215.13,215.5,2693900,-0.01075321238534821,214.69071428571428,210.7982
2021-08-03,2021,8,3,Tuesday,31,2021-31,215.01,215.36,211.14,212.67,3300000,-0.013119714777480085,214.67928571428573,210.92340000000002
2021-08-04,2021,8,4,Wednesday,31,2021-31,212.22,212.36,209.17,210.77,2240600,-0.008947105595088933,214.54785714285714,210.99880000000002
2021-08-05,2021,8,5,Thursday,31,2021-31,211.58,212.54,210.33,212.19,2230500,0.006770927335278953,214.6542857142857,211.0984
2021-08-06,2021,8,6,Friday,31,2021-31,212.43,212.84,211.52,212.05,1558600,-0.0006767385244424995,215.10285714285715,211.1914
2021-08-09,2021,8,9,Monday,32,2021-32,211.63,211.88,210.05,210.63,2093100,-0.0066875613531962586,215.12857142857143,211.2112
2021-08-10,2021,8,10,Tuesday,32,2021-32,211.01,211.01,209.34,209.53,2027500,-0.0052411403401187995,214.9692857142857,211.2034
2021-08-11,2021,8,11,Wednesday,32,2021-32,210.19,211.76,209.8,211.41,1969100,0.008995603460254076,214.7692857142857,211.2448
2021-08-12,2021,8,12,Thursday,32,2021-32,211.82,212.5,210.97,212.42,1490800,0.0047547377947378955,214.36642857142857,211.2966
2021-08-13,2021,8,13,Friday,32,2021-32,212.53,214.51,212.06,214.35,1699700,0.009084404254804168,214.03571428571428,211.41100000000003
2021-08-16,2021,8,16,Monday,33,2021-33,214.51,216.35,214.12,216.28,2175300,0.009002549621372369,213.69071428571428,211.54719999999998
2021-08-17,2021,8,17,Tuesday,33,2021-33,215.72,216.16,213.8,215.66,1652000,-0.0028633332486714957,213.59428571428572,211.7014
2021-08-18,2021,8,18,Wednesday,33,2021-33,214.91,215.19,213.42,213.68,2215500,-0.00915600608626832,213.21285714285713,211.79899999999998
2021-08-19,2021,8,19,Thursday,33,2021-33,212.43,213.72,211.88,212.92,1455400,-0.0035703959619107772,212.86142857142858,211.90239999999997
2021-08-20,2021,8,20,Friday,33,2021-33,212.68,214.86,212.11,214.05,1989700,0.0053114332621306826,212.75785714285712,211.97240000000002
2021-08-23,2021,8,23,Monday,34,2021-34,214.92,215.47,213.6,215.1,2086900,0.0049059160624358444,212.93142857142857,212.0214
2021-08-24,2021,8,24,Tuesday,34,2021-34,215.76,215.76,213.9,214.0,1687700,-0.005132444623269117,213.16214285714287,212.04739999999998
2021-08-25,2021,8,25,Wednesday,34,2021-34,213.55,215.05,213.47,214.36,1668000,0.0016777621433827772,213.31714285714287,212.092
2021-08-26,2021,8,26,Thursday,34,2021-34,214.32,214.44,211.75,212.67,2008000,-0.007871775984391927,213.36142857142858,212.1166
2021-08-27,2021,8,27,Friday,34,2021-34,213.1,213.95,212.15,213.15,1784000,0.0022368302101225535,213.54142857142855,212.1812
2021-08-30,2021,8,30,Monday,35,2021-35,213.02,213.4,211.69,212.35,2245600,-0.0037478641619912434,213.74285714285716,212.3064
2021-08-31,2021,8,31,Tuesday,35,2021-35,212.75,214.54,211.78,214.3,2938100,0.009179886497969303,213.9492857142857,212.4116
2021-09-01,2021,9,1,Wednesday,35,2021-35,214.68,215.72,214.07,214.92,2197100,0.0029057642062313427,214.12785714285715,212.5116
2021-09-02,2021,9,2,Thursday,35,2021-35,215.87,216.54,215.13,216.47,2140200,0.007222454187490568,214.2792857142857,212.65420000000003
2021-09-03,2021,9,3,Friday,35,2021-35,215.14,216.27,214.34,215.52,1339300,-0.004377483093132906,214.225,212.77620000000002
2021-09-07,2021,9,7,Tuesday,36,2021-36,215.33,215.33,212.93,213.15,1820000,-0.011012426627068583,214.04571428571427,212.86720000000003
2021-09-08,2021,9,8,Wednesday,36,2021-36,213.7,216.1,212.98,215.34,2718400,0.010288177937457954,214.16428571428574,213.0258
2021-09-09,2021,9,9,Thursday,36,2021-36,215.16,217.88,214.58,215.33,2992200,-4.194785725453176e-05,214.33642857142857,213.1972
2021-09-10,2021,9,10,Friday,36,2021-36,216.88,217.78,215.72,215.85,2035200,0.002389002341029567,214.465,213.3678
2021-09-13,2021,9,13,Monday,37,2021-37,217.34,218.21,216.44,217.68,2294800,0.008487417644754691,214.6492857142857,213.55199999999996
2021-09-14,2021,9,14,Tuesday,37,2021-37,218.15,218.62,216.14,217.61,2013800,-0.000331699068193414,214.90714285714284,213.71040000000002
2021-09-15,2021,9,15,Wednesday,37,2021-37,217.01,217.74,214.95,217.47,2507200,-0.0006222472972315929,215.12928571428574,213.8818
2021-09-16,2021,9,16,Thursday,37,2021-37,216.85,219.83,216.54,219.49,3410700,0.009253991117386562,215.61642857142857,214.05980000000002
2021-09-17,2021,9,17,Friday,37,2021-37,220.05,220.77,218.29,218.84,4756600,-0.0029601866711234104,216.02285714285716,214.25699999999998
2021-09-20,2021,9,20,Monday,38,2021-38,216.48,218.36,213.56,215.77,4549900,-0.014021401166727787,216.2671428571429,214.3418
2021-09-21,2021,9,21,Tuesday,38,2021-38,216.59,218.71,216.05,217.04,2008300,0.005897221311917056,216.46285714285713,214.4532
2021-09-22,2021,9,22,Wednesday,38,2021-38,218.21,221.88,217.92,219.41,3361900,0.010935712082187132,216.7835714285714,214.602
2021-09-23,2021,9,23,Thursday,38,2021-38,219.96,221.96,219.77,220.9,2941700,0.006786398717562925,217.1,214.7634
2021-09-24,2021,9,24,Friday,38,2021-38,222.58,223.25,221.32,222.38,2508800,0.006699968957832869,217.59,214.95879999999997
2021-09-27,2021,9,27,Monday,39,2021-39,222.0,224.62,221.35,223.91,2463300,0.006858203997536005,218.35857142857142,215.22300000000004
2021-09-28,2021,9,28,Tuesday,39,2021-39,223.17,223.55,219.22,219.99,3007500,-0.017492263543143927,218.69071428571428,215.50740000000002
2021-09-29,2021,9,29,Wednesday,39,2021-39,220.54,221.74,219.43,220.45,1719000,0.002092271061224338,219.05642857142857,215.71099999999998
2021-09-30,2021,9,30,Thursday,39,2021-39,220.89,221.48,217.33,217.59,3136800,-0.012977043176912173,219.1807142857143,215.8276
2021-10-01,2021,10,1,Friday,39,2021-39,219.36,220.82,216.81,219.23,2076000,0.007548372804623726,219.29142857142855,215.928
2021-10-04,2021,10,4,Monday,40,2021-40,218.45,220.93,218.27,219.37,2236500,0.0006174976076491756,219.41714285714286,215.95420000000001
2021-10-05,2021,10,5,Tuesday,40,2021-40,220.17,222.8,219.31,221.3,2463100,0.008803579220283853,219.69071428571425,216.00059999999996
2021-10-06,2021,10,6,Wednesday,40,2021-40,220.7,223.05,219.31,223.0,2107900,0.007666703624272353,219.94142857142856,216.0384
2021-10-07,2021,10,7,Thursday,40,2021-40,223.81,225.57,223.52,224.1,2423900,0.0049373575666837866,220.31714285714287,216.1802
2021-10-08,2021,10,8,Friday,40,2021-40,224.94,225.28,223.01,223.54,1687500,-0.0024970634498423516,220.87214285714285,216.2706
2021-10-11,2021,10,11,Monday,41,2021-41,223.9,224.84,222.41,222.53,1504000,-0.004521433703637001,221.2642857142857,216.3644
