Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,CVS,CVS,CVS,CVS,CVS,,,
2024-06-04,2024,6,4,Tuesday,22,2024-22,55.5,55.71,54.71,55.56,12873100,0.0008303593391205677,52.57285714285714,59.309
2024-06-05,2024,6,5,Wednesday,22,2024-22,55.56,55.98,54.97,55.97,8933000,0.007301717524170082,52.865,58.98580000000001
2024-06-06,2024,6,6,Thursday,22,2024-22,55.79,56.26,55.24,56.19,9545900,0.003953822903465909,53.089999999999996,58.6608
2024-06-07,2024,6,7,Friday,22,2024-22,55.97,57.12,55.84,56.97,12240000,0.013784152684578554,53.36,58.3494
2024-06-10,2024,6,10,Monday,23,2024-23,56.74,56.74,55.24,55.58,10629800,-0.024279737287590808,53.54928571428571,58.0042
2024-06-11,2024,6,11,Tuesday,23,2024-23,55.4,55.52,54.92,55.33,10286300,-0.004645024384284824,53.72642857142858,57.6576
2024-06-12,2024,6,12,Wednesday,23,2024-23,55.29,55.63,54.7,55.32,10617900,-0.00016658417899850786,53.894999999999996,57.415600000000005
2024-06-13,2024,6,13,Thursday,23,2024-23,55.21,57.02,54.47,56.27,14136600,0.017336192401475214,54.24928571428571,57.1784
2024-06-14,2024,6,14,Friday,23,2024-23,56.17,56.18,54.55,55.53,11690800,-0.013272099321115949,54.557857142857145,56.9392
2024-06-17,2024,6,17,Monday,24,2024-24,55.33,56.47,55.18,56.33,7791300,0.014446951634467853,55.04928571428571,56.70360000000001
2024-06-18,2024,6,18,Tuesday,24,2024-24,56.52,57.05,56.13,56.26,8908800,-0.0013095723181143493,55.53285714285714,56.4692
2024-06-20,2024,6,20,Thursday,24,2024-24,56.07,56.55,55.69,56.25,6899500,-0.0001638264321335292,55.86,56.2542
2024-06-21,2024,6,21,Friday,24,2024-24,56.36,56.83,55.77,56.59,20869800,0.006065555281185686,55.97642857142857,56.086400000000005
2024-06-24,2024,6,24,Monday,25,2024-25,56.71,57.23,56.5,56.92,8704700,0.0058660533148267024,56.07642857142857,55.951
2024-06-25,2024,6,25,Tuesday,25,2024-25,56.92,57.15,55.73,55.73,8399900,-0.020897433302634605,56.08857142857142,55.811800000000005
2024-06-26,2024,6,26,Wednesday,25,2024-25,55.54,56.2,55.11,55.91,8197800,0.003143563217887335,56.08428571428572,55.6704
2024-06-27,2024,6,27,Thursday,25,2024-25,53.82,53.93,52.76,53.81,16224700,-0.037440307238352455,55.91428571428571,55.4858
